id	KSGS1	KSGS2	KSGS5	KSGS6	KSGS1_GB	KSGS2_GB	KSGS5_GB	KSGS6_GB	TR_young	TR_old	TR_young_log	TR_old_log
1711116H13Rik	8	11	7	9	75	55	53	61	0.1461538462	0.1403508772	-0.8351897514	-0.8527848687
Olfr653	3	11	7	9	61	22	41	73	0.1686746988	0.1403508772	-0.7729500567	-0.8527848687
Ncr1	3	19	8	8	71	51	58	56	0.1803278689	0.1403508772	-0.7439371499	-0.8527848687
Tamm41	39	88	58	46	336	317	326	415	0.1944869832	0.1403508772	-0.7111094603	-0.8527848687
Gm9921	178	222	156	93	952	1492	977	797	0.1636661211	0.1403607666	-0.7860412102	-0.8527542684
Vps51	33	47	42	23	215	311	251	212	0.1520912548	0.1403887689	-0.8178957572	-0.8526676344
Klhl2	271	413	274	175	1951	2181	1677	1521	0.1655372701	0.1404002502	-0.7811042111	-0.8526321184
Trappc12	211	178	255	121	1481	1611	1425	1253	0.1258085382	0.140403286	-0.9002898839	-0.8526227277
Slc24a5	31	37	36	49	352	316	294	311	0.1017964072	0.1404958678	-0.9922675498	-0.8523364489
Gm37256	194	284	144	94	989	1119	963	731	0.2267552182	0.1404958678	-0.6444427099	-0.8523364489
Ifit1bl1	16	13	8	18	114	64	74	111	0.1629213483	0.1405405405	-0.7880220044	-0.8521983804
F5	775	976	539	355	6744	6533	3541	2818	0.1318822023	0.1405881428	-0.8798138092	-0.8520513062
Ccdc111	4	2	14	4	79	81	65	63	0.0375	0.140625	-1.4259687323	-0.8519374645
Mbd3l1	3	1	1	8	45	42	35	29	0.0459770115	0.140625	-1.3374592613	-0.8519374645
Sh2d6	6	5	5	13	73	72	53	75	0.075862069	0.140625	-1.1199753171	-0.8519374645
Poc1a	91	141	111	114	761	725	771	829	0.1561238223	0.140625	-0.8065308245	-0.8519374645
Olfr732	11	3	4	5	54	31	29	35	0.1647058824	0.140625	-0.78329089	-0.8519374645
Smim5	42	31	41	26	221	256	262	214	0.1530398323	0.1407563025	-0.8151955189	-0.85153215
Tbc1d2b	391	614	543	332	3175	4511	3937	2278	0.1307572209	0.1407884151	-0.8835343184	-0.85143308
Nr1i2	443	918	713	417	1916	6512	5311	2713	0.1614855244	0.1408275174	-0.7918664017	-0.8513124765
Agap3	269	417	351	161	1884	2148	2218	1417	0.1701388889	0.1408528198	-0.7691964077	-0.8512344542
Gm35339	34	47	11	31	187	233	133	165	0.1928571429	0.1409395973	-0.7147642715	-0.8509669737
Amy2b	3	1	4	7	53	35	42	36	0.0454545455	0.141025641	-1.3424226808	-0.8507019175
Palm3	9	9	12	21	114	118	97	137	0.0775862069	0.141025641	-1.1102154798	-0.8507019175
Olfr1462	3	4	8	3	38	31	36	42	0.1014492754	0.141025641	-0.9937510507	-0.8507019175
Cd219b	14	6	8	14	113	62	74	82	0.1142857143	0.141025641	-0.942008053	-0.8507019175
1711125H21Rik	4	19	13	9	75	89	68	88	0.1402439024	0.141025641	-0.853116012	-0.8507019175
Ak1	25	27	29	15	139	189	159	153	0.1585365854	0.141025641	-0.7998705001	-0.8507019175
Gm26912	6	16	11	11	76	61	77	79	0.1605839416	0.141025641	-0.7942978863	-0.8507019175
Wdr35	68	74	66	66	516	363	438	498	0.1615472127	0.141025641	-0.7917005307	-0.8507019175
Smoc1	753	1185	1113	511	3217	4588	7288	4225	0.2483023703	0.1410579345	-0.6050191347	-0.8506024798
Slc11a1	554	1282	643	481	3469	6651	4788	3178	0.1814229249	0.1410996736	-0.7413078356	-0.8504739908
Capn1	56	71	99	56	492	458	582	516	0.1336842105	0.1411657559	-0.8739198843	-0.8502706419
Lefty2	2	4	7	5	51	52	38	47	0.0582524272	0.1411764706	-1.2346859743	-0.8502376797
Olfr853	4	5	7	5	44	29	41	44	0.1232876712	0.1411764706	-0.9090803507	-0.8502376797
Gatad2a	494	653	636	347	3241	3451	4584	2377	0.171398685	0.1412153426	-0.7659925144	-0.8501181159
Smpd4	46	57	54	58	366	398	412	381	0.1348167539	0.1412358134	-0.8702561339	-0.8500551646
Gm11612	59	91	113	51	491	665	714	447	0.1297577855	0.1412575366	-0.886866575	-0.8499883717
Ipo8	136	194	181	114	1151	1137	1112	976	0.1442307692	0.1412835249	-0.8409420802	-0.8499084784
Lpxn	22	29	32	58	245	253	242	395	0.1024096386	0.1412872841	-0.9896591667	-0.8498969229
Prcp	139	132	131	114	939	919	919	815	0.1458557589	0.1412918108	-0.8360764188	-0.8498830088
Olfr53	1	2	8	5	51	36	37	55	0.0344827586	0.1413043478	-1.4623979979	-0.849844475
Tlr11	3	5	6	7	45	29	31	61	0.1081081081	0.1413043478	-0.9661417327	-0.849844475
Tmem17	118	235	183	71	981	1194	1199	598	0.1622988506	0.1413466889	-0.7896845559	-0.8497143605
Map4k3	411	633	587	416	3425	3632	4118	2975	0.1479382174	0.141407021	-0.8299196188	-0.8495290268
Glipr2	17	29	39	45	272	227	259	335	0.0921843687	0.1414141414	-1.0353427139	-0.8495071589
Olfr711	7	4	3	11	59	46	48	51	0.1047619048	0.1414141414	-0.9797966139	-0.8495071589
Tmem52b	6	5	7	7	37	61	32	67	0.112244898	0.1414141414	-0.9498333905	-0.8495071589
Olfr1391	8	3	9	5	46	33	42	57	0.1392405063	0.1414141414	-0.8562344061	-0.8495071589
Gm43451	18	4	5	9	89	52	38	61	0.1560283688	0.1414141414	-0.8067964318	-0.8495071589
Ttll11	321	413	379	218	2211	1845	1836	2384	0.1809664694	0.1414691943	-0.7424018864	-0.8493381198
Apol7a	185	293	191	92	799	1381	1312	688	0.219266055	0.1415	-0.659028597	-0.8492435601
Olfr315	3	2	14	1	65	34	44	62	0.0505050505	0.141509434	-1.2966651903	-0.8492146062
Gm817	6	7	2	13	56	31	55	51	0.1494252874	0.141509434	-0.8255759003	-0.8492146062
Flna	67	111	119	98	597	755	885	648	0.1316568047	0.1415525114	-0.8805566893	-0.849082421
Gcm2	8	4	5	11	61	65	46	67	0.0952380952	0.1415929204	-1.0211892991	-0.8489584608
Gm1965	11	7	9	7	44	46	42	71	0.2	0.1415929204	-0.6989700043	-0.8489584608
2111111A16Rik	11	6	11	7	114	93	52	75	0.0821256039	0.1417322835	-1.0855214241	-0.8485312159
Ptgdr	8	8	9	9	63	42	46	81	0.1523809524	0.1417322835	-0.8170693164	-0.8485312159
Slc6a13	599	634	688	355	4256	4534	4878	2479	0.1402730375	0.1417697431	-0.8530257985	-0.8484164476
Pipox	224	363	225	132	1395	3148	1597	921	0.1292097733	0.1417791898	-0.8887046356	-0.8483875097
Zfp941	37	62	49	27	211	259	284	252	0.2106382979	0.1417910448	-0.6764626633	-0.8483511974
Maob	242	315	246	136	1973	1818	1423	1271	0.1469269322	0.141796585	-0.8328985893	-0.8483342285
Itih4	526	997	1276	947	1834	3111	8362	7312	0.3079878665	0.1418272298	-0.5114663926	-0.8482403797
Bend7	279	418	211	111	1385	1219	1149	1121	0.2676651306	0.1418502203	-0.5724082018	-0.8481699855
Ascc3	543	519	611	314	3388	2943	3737	2782	0.1677460117	0.1418929284	-0.7753477968	-0.8480392483
Khdrbs3	175	315	314	195	1755	1519	1873	1714	0.1496640195	0.1419013103	-0.824882595	-0.8480135943
Gm44696	19	32	15	28	165	121	137	166	0.1783216783	0.1419141914	-0.748795857	-0.8479741729
Cenpj	81	111	74	57	467	396	388	535	0.2224797219	0.141928494	-0.652709567	-0.8479304054
RP23-18M12.2	3	7	7	15	93	67	76	79	0.0625	0.1419354839	-1.2041199827	-0.8479090173
Olfr558	4	8	11	11	73	71	64	91	0.0833333333	0.1419354839	-1.079181246	-0.8479090173
Panx1	34	64	63	57	415	329	371	474	0.1317204301	0.1420118343	-0.8803468599	-0.8476754629
Ywhaz	413	635	591	318	2953	3871	4118	2275	0.1535756155	0.1421867668	-0.8136777355	-0.8471408212
Cyth1	1145	1444	988	747	8184	8993	6448	5752	0.1507248064	0.1422131148	-0.8218152652	-0.8470603515
Slc26a11	65	57	73	23	339	517	423	252	0.1425233645	0.1422222222	-0.846113934	-0.8470325398
Aldh18a1	37	19	49	49	321	251	331	358	0.0979020979	0.1422351234	-1.0092080018	-0.8469931462
Gm34821	53	113	91	47	544	417	453	517	0.1727367326	0.1422680412	-0.7626152996	-0.8468926479
Pot1b	44	66	61	78	424	394	461	516	0.1344743276	0.142272262	-0.8713606185	-0.8468797635
Znhit1	61	83	78	98	618	684	675	562	0.1105990783	0.142279709	-0.9562484921	-0.8468570318
Msrb3	176	248	215	181	1417	1327	1387	1393	0.1545189504	0.1424460432	-0.8110182504	-0.84634961
Hsd3b2	61	141	21	45	577	562	177	286	0.1773485514	0.1425485961	-0.7511723546	-0.8460370555
Atp8a1	216	321	416	332	2353	1871	2263	2982	0.1271306818	0.1426120114	-0.8957496238	-0.8458438947
Zfyve9	275	617	286	168	1691	1933	1598	1582	0.2461368653	0.1427672956	-0.6088233346	-0.8453712671
Cts3	1	1	6	3	41	38	25	38	0.0253164557	0.1428571429	-1.5965970956	-0.84509804
Olfr659	1	3	9	6	63	41	41	64	0.0384615385	0.1428571429	-1.414973348	-0.84509804
Gm42792	6	1	8	5	63	61	38	53	0.0564516129	0.1428571429	-1.2483236451	-0.84509804
Olfr791	2	2	3	7	33	35	33	37	0.0588235294	0.1428571429	-1.2304489214	-0.84509804
Rdh12	5	6	9	24	93	91	115	116	0.0597826087	0.1428571429	-1.2234251379	-0.84509804
Gm5416	3	2	5	7	29	44	33	51	0.0684931507	0.1428571429	-1.1643528558	-0.84509804
Dmrtc1a	2	1	2	5	23	18	18	31	0.0731707317	0.1428571429	-1.135662602	-0.84509804
Gpr51	2	1	5	3	24	15	23	33	0.0769230769	0.1428571429	-1.1139433523	-0.84509804
Gm14862	2	2	1	6	31	21	24	25	0.0769230769	0.1428571429	-1.1139433523	-0.84509804
Upk3a	3	4	11	6	37	41	67	52	0.0897435897	0.1428571429	-1.0469965627	-0.84509804
Gm17141	8	1	3	12	52	43	44	61	0.0947368421	0.1428571429	-1.0234810958	-0.84509804
Rhox7-ps1	3	1	2	5	19	23	17	32	0.0952380952	0.1428571429	-1.0211892991	-0.84509804
Olfr1271	8	3	9	7	65	47	51	61	0.0982142857	0.1428571429	-1.0078253375	-0.84509804
Olfr473	3	3	4	6	35	26	33	37	0.0983606557	0.1428571429	-1.0071785846	-0.84509804
Btnl6	7	2	3	12	54	31	41	64	0.1058823529	0.1428571429	-0.9751764163	-0.84509804
Olfr1284	4	1	3	4	22	18	21	28	0.125	0.1428571429	-0.903089987	-0.84509804
Gm31341	4	5	6	6	41	29	43	41	0.1285714286	0.1428571429	-0.8908555306	-0.84509804
Slc25a24	42	51	47	48	322	287	271	394	0.1527093596	0.1428571429	-0.8161343441	-0.84509804
4931434B17Rik	14	3	2	12	59	41	44	54	0.17	0.1428571429	-0.7695510786	-0.84509804
Olfr1233	12	6	2	12	67	37	39	59	0.1730769231	0.1428571429	-0.7617608342	-0.84509804
BC117191	8	1	5	1	31	18	16	26	0.1836734694	0.1428571429	-0.7359535706	-0.84509804
Olfr229	7	5	1	7	39	24	29	27	0.1904761905	0.1428571429	-0.7201593034	-0.84509804
Ctss	56	43	64	91	361	318	438	646	0.145802651	0.1429889299	-0.8362345797	-0.844697584
2911189D17Rik	462	423	258	171	1885	2242	1829	1171	0.2144414829	0.143	-0.6686911982	-0.8446639625
B3galnt1	19	32	43	32	253	283	246	278	0.0951492537	0.143129771	-1.0215946136	-0.8442700236
Zbtb46	151	281	258	112	1317	1398	1431	1154	0.1591160221	0.1431334623	-0.7982860871	-0.8442588234
Zfp971	14	85	39	34	83	294	211	299	0.2625994695	0.1431372549	-0.5807061556	-0.844247316
Ddx58	197	196	213	143	1454	1521	1529	958	0.1321008403	0.1431443506	-0.8790944197	-0.8442257873
Nelfe	276	319	265	165	1176	2191	1321	1682	0.1767151767	0.1431901432	-0.7527261507	-0.8440868766
Ikbkb	176	211	269	171	1269	1617	1855	1216	0.1340956341	0.1432758059	-0.8725853617	-0.84382714
Slc2a6	46	48	69	68	428	554	469	487	0.0957230143	0.1433054393	-1.0189836342	-0.8437373251
Aldh7a1	358	417	338	161	2147	2726	1865	1617	0.159039606	0.1433084434	-0.7984947089	-0.8437282212
Zfp599	21	31	26	19	117	152	151	163	0.1933085502	0.1433121019	-0.7137489364	-0.8437171343
Gtf2i	495	478	457	319	2579	3297	3182	2231	0.1655888359	0.1433585812	-0.7809689468	-0.8435763058
Ttll5	527	664	535	246	3357	3839	2612	2835	0.1655086159	0.143381678	-0.7811793932	-0.8435063414
Uvrag	835	1338	1113	713	7797	8677	6862	5867	0.1319048197	0.1434519601	-0.8797393353	-0.8432935133
Slc25a47	8519	9932	8448	4291	52849	57598	59174	29614	0.1670575027	0.1434765959	-0.7771340151	-0.8432189358
Ahdc1	463	785	864	349	2798	4211	5769	2685	0.1780567841	0.1434823752	-0.7494414746	-0.8432014426
Zfp763	37	62	42	18	221	348	181	237	0.1739894552	0.1435406699	-0.7594770718	-0.8430250314
Kcnk4	14	15	16	13	89	89	91	111	0.1629213483	0.1435643564	-0.7880220044	-0.8429533715
Btnl9	51	73	76	36	361	362	461	319	0.1715076072	0.1435897436	-0.7657166121	-0.84287658
Gpr152	6	12	15	12	81	67	77	111	0.1216216216	0.1436170213	-0.9149892103	-0.8427940851
Slc16a9	39	61	68	64	411	356	422	497	0.1303780965	0.1436343852	-0.8847953639	-0.8427415802
Ppargc1b	1127	1328	728	562	7451	8141	4549	4429	0.1574525398	0.1436845623	-0.8028503297	-0.8425898908
Dbp	914	799	81	548	6279	6474	1114	3262	0.1343213362	0.143738574	-0.8718549967	-0.8424266679
Slc13a5	17	55	33	53	267	283	247	351	0.1309090909	0.143812709	-0.8830301931	-0.8422027327
Fgl1	273	511	591	351	599	1162	3996	2554	0.44520159	0.1438167939	-0.3514432933	-0.8421903972
Ntsr2	2	8	9	9	77	64	54	71	0.0709219858	0.144	-1.1492191127	-0.8416375079
Ttc24	9	1	11	7	69	61	69	56	0.0769230769	0.144	-1.1139433523	-0.8416375079
Spred2	431	534	365	219	2617	2586	2299	1756	0.1854699212	0.1440197287	-0.7317265126	-0.8415780114
Gm13425	7	6	12	5	64	62	47	71	0.1031746032	0.1440677966	-0.9864271928	-0.8414330859
Pla2g11os	8	4	11	6	65	36	54	64	0.1188118812	0.1440677966	-0.9251401277	-0.8414330859
4931534D22Rik	418	261	177	61	1681	1325	1116	536	0.2258815702	0.1440677966	-0.646119202	-0.8414330859
Ceacam-ps1	21	8	9	24	168	117	98	131	0.101754386	0.1441048035	-0.9924468621	-0.8413215425
Gm13346	3	6	11	5	81	51	57	54	0.0681818182	0.1441441441	-1.1663314218	-0.8412029961
Olfr2	3	4	5	11	61	41	39	72	0.068627451	0.1441441441	-1.1635021317	-0.8412029961
Gm43252	14	6	8	8	57	45	57	54	0.1960784314	0.1441441441	-0.7075701761	-0.8412029961
Ahi1	119	183	177	125	1123	851	916	1179	0.1529888551	0.1441527446	-0.8153402054	-0.8411770843
Far2os1	6	2	7	8	58	26	42	62	0.0952380952	0.1442307692	-1.0211892991	-0.8409420802
Gm17733	11	8	8	7	51	38	36	68	0.2134831461	0.1442307692	-0.6706364057	-0.8409420802
Gm14235	11	11	4	11	48	48	36	68	0.2291666667	0.1442307692	-0.6398485522	-0.8409420802
Mb21d2	427	595	484	282	2483	2281	3141	2169	0.2145256087	0.1442561205	-0.668520857	-0.8408657514
Peak1	376	625	523	357	2983	2761	3169	2931	0.1742688022	0.1442622951	-0.7587803538	-0.8408471629
Gm21429	1	11	6	23	95	62	72	129	0.076433121	0.144278607	-1.1167184064	-0.8407980595
Cdkn2a	25	23	31	27	151	158	174	228	0.1553398058	0.144278607	-0.808717242	-0.8407980595
Usp46os2	14	5	21	7	112	115	96	98	0.0837004405	0.1443298969	-1.0772722562	-0.8406436986
Ikbkap	161	144	143	97	883	762	881	781	0.1854103343	0.1444043321	-0.7318660629	-0.8404197777
Zbtb11	115	152	77	56	554	479	457	464	0.2584704743	0.1444082519	-0.5875890602	-0.8404079892
Hspbp1	55	75	48	45	355	298	372	272	0.1990811639	0.1444099379	-0.700969829	-0.8404029188
Gm11427	21	25	26	53	252	171	261	286	0.1087470449	0.1444241316	-0.9635825357	-0.840360235
Gm12347	3	6	2	11	67	29	41	49	0.09375	0.1444444444	-1.0280287236	-0.8402991571
Vipr1	65	172	148	52	755	1132	816	568	0.1255961844	0.1445086705	-0.9010235542	-0.8401060945
Ikbkg	243	299	314	171	1413	1664	2229	1127	0.1761455964	0.1445172825	-0.7541282097	-0.8400802136
Olfr1427	5	1	9	3	34	33	38	45	0.0895522388	0.1445783133	-1.0479235523	-0.8398968463
Fcrl6	8	7	6	6	51	28	37	46	0.1898734177	0.1445783133	-0.7215358322	-0.8398968463
Olfr351	1	1	5	6	19	29	32	44	0.0416666667	0.1447368421	-1.3802112417	-0.8394209071
Lax1	6	16	13	31	188	167	139	165	0.061971831	0.1447368421	-1.2078056722	-0.8394209071
Zcwpw1	38	73	54	44	318	263	311	366	0.1910499139	0.1447562777	-0.7188531536	-0.839362593
Myl11	4	6	13	8	81	41	74	71	0.0819672131	0.1448275862	-1.0863598307	-0.8391487075
Dusp18	8	7	7	14	51	35	66	79	0.1744186047	0.1448275862	-0.7584071922	-0.8391487075
Olfr513	1	2	5	5	32	32	28	41	0.046875	0.1449275362	-1.3290587193	-0.8388490907
Arl14epl	5	4	8	12	62	58	56	82	0.075	0.1449275362	-1.1249387366	-0.8388490907
Zfp52	12	1	12	8	65	41	64	74	0.1226415094	0.1449275362	-0.911362513	-0.8388490907
Olfr713	8	2	6	13	89	32	57	74	0.0826446281	0.1450381679	-1.0827853703	-0.8385176947
Mir124a-1hg	3	16	8	11	61	79	42	89	0.1357142857	0.1450381679	-0.8673744347	-0.8385176947
Grtp1	264	343	272	138	2235	2276	1561	1264	0.1345599645	0.1451327434	-0.871084136	-0.8382345954
Olfr989-ps1	2	3	2	7	39	29	27	35	0.0735294118	0.1451612903	-1.1335389084	-0.8381491801
Gm26748	3	2	12	5	55	52	56	61	0.046728972	0.1452991453	-1.3304137733	-0.8377369404
Eya3	216	271	318	155	1252	1497	1827	1428	0.1771553292	0.1453149002	-0.7516457786	-0.8376898522
Nkpd1	17	5	14	11	93	65	91	81	0.1392405063	0.1453488372	-0.8562344061	-0.8375884382
4931413G21Rik	18	22	25	8	151	156	152	75	0.1302931596	0.1453744493	-0.8850783841	-0.8375119173
Gm5493	17	23	16	8	115	65	76	89	0.2222222222	0.1454545455	-0.6532125138	-0.8372727025
Stab1	111	154	199	113	1119	1451	1183	961	0.1031128405	0.1455223881	-0.9866872494	-0.837070187
Rbm28	93	129	156	78	834	731	897	711	0.1418530351	0.1455223881	-0.8481613674	-0.837070187
Gm26777	7	7	11	12	99	61	77	81	0.0875	0.1455696203	-1.057991947	-0.8369292509
Gm27148	5	4	6	9	51	31	54	49	0.1097560976	0.145631068	-0.9595713429	-0.8367459656
Tnni3	2	7	7	8	32	34	31	72	0.1363636364	0.145631068	-0.8653014261	-0.8367459656
Cpb2	157	188	226	144	866	962	1251	1289	0.1887308534	0.1456692913	-0.7241570963	-0.8366319926
Abhd2	381	691	561	364	4152	3542	3158	3191	0.1393293475	0.145692235	-0.8559573966	-0.8365635943
Mdfic	146	156	299	152	1254	1227	1833	1261	0.1217251108	0.1457659987	-0.9146198213	-0.8363437675
Gcnt3	5	4	8	6	53	42	33	63	0.0947368421	0.1458333333	-1.0234810958	-0.8361431974
Olfr1338	7	3	8	6	47	51	29	67	0.1020408163	0.1458333333	-0.9912260757	-0.8361431974
Dmrtc1b	3	1	6	1	26	12	16	32	0.1052631579	0.1458333333	-0.9777236053	-0.8361431974
1711147M11Rik	16	32	35	28	183	221	233	199	0.1188118812	0.1458333333	-0.9251401277	-0.8361431974
Tspan6	4	4	6	1	31	34	24	24	0.1230769231	0.1458333333	-0.9098233697	-0.8361431974
Nhlh2	4	8	3	11	46	36	27	69	0.1463414634	0.1458333333	-0.8346326063	-0.8361431974
4933435F18Rik	9	5	12	2	54	33	38	58	0.1609195402	0.1458333333	-0.7933912169	-0.8361431974
Gm15288	6	9	11	3	48	44	35	61	0.1630434783	0.1458333333	-0.7876965683	-0.8361431974
Zfp459	21	19	13	22	121	115	111	129	0.1694915254	0.1458333333	-0.7708520116	-0.8361431974
Gm21975	21	39	58	53	259	216	397	364	0.1263157895	0.1458607096	-0.8985423592	-0.836061678
Nostrin	165	245	176	132	1188	1422	1199	912	0.1570881226	0.1459024159	-0.8038566506	-0.8359375168
Gm42456	17	18	28	12	175	123	123	151	0.1174496644	0.1459854015	-0.9301482197	-0.8356905715
Cilp2	13	11	9	11	64	77	66	71	0.170212766	0.1459854015	-0.7690078709	-0.8356905715
Clip2	69	119	182	82	792	717	969	839	0.1245858184	0.1460176991	-0.9045313905	-0.8355944993
Tsku	346	1418	1712	913	771	6158	11519	6453	0.2545821908	0.1460605386	-0.5941719805	-0.8354671022
Ptpn9	169	258	431	192	2166	2649	2527	1738	0.0886812046	0.1460726846	-1.0521684164	-0.8354309888
2711181O15Rik	61	61	42	35	226	279	316	211	0.2415841584	0.1461100569	-0.6169315474	-0.83531989
Eno3	22	17	19	13	158	136	134	85	0.1326530612	0.1461187215	-0.8772827234	-0.8352941365
Arid3c	2	14	8	11	86	72	61	69	0.1012658228	0.1461538462	-0.9945371043	-0.8351897514
Gm26569	46	34	95	44	448	263	517	434	0.1125175809	0.1461619348	-0.9487796137	-0.8351657167
Wdr59	171	216	171	151	1197	964	1218	985	0.1790837575	0.1461643214	-0.7469438019	-0.8351586255
Pter	574	642	873	446	2483	2227	6428	2596	0.2581740977	0.1461657801	-0.5880873322	-0.8351542911
Depdc5	256	268	257	171	1519	1379	1457	1471	0.1808143547	0.1461748634	-0.7427670942	-0.8351273034
Eri2	57	79	72	57	618	1212	383	499	0.0743169399	0.1462585034	-1.1289121814	-0.8348788748
Mlkl	43	43	56	65	361	317	378	449	0.1268436578	0.146311971	-0.8967312426	-0.8347201392
Acad11	283	415	411	258	4437	4665	2595	1977	0.0766864425	0.1463254593	-1.1152814085	-0.834680104
RP23-116C19.3	2	3	7	11	45	42	61	62	0.0574712644	0.1463414634	-1.2405492483	-0.8346326063
Gm11631	11	2	7	11	71	47	52	71	0.1101694915	0.1463414634	-0.957938655	-0.8346326063
RP24-264F17.4	5	6	9	9	43	53	57	66	0.1145833333	0.1463414634	-0.9408785479	-0.8346326063
4931546C11Rik	5	6	5	7	51	31	41	41	0.1341463415	0.1463414634	-0.8724211672	-0.8346326063
Evpl	15	51	45	15	152	151	193	217	0.2178217822	0.1463414634	-0.661898693	-0.8346326063
Batf	38	59	61	97	439	434	525	554	0.1111111111	0.1464318814	-0.9542425094	-0.8343643577
Capn11	21	31	58	18	294	284	238	281	0.0899653979	0.1464354528	-1.0459244948	-0.8343537656
Cpt1c	27	49	31	27	171	175	185	211	0.2196531792	0.1464646465	-0.6582625065	-0.8342671924
Vwce	217	281	331	161	1578	2158	2164	1195	0.1332976445	0.1464721643	-0.8751775248	-0.8342449011
Gm28455	11	1	4	13	72	53	45	71	0.096	0.1465517241	-1.017728767	-0.8340090678
RP23-61O19.2	7	3	12	5	44	35	45	71	0.1265822785	0.1465517241	-0.8976270913	-0.8340090678
Tmem74bos	2	9	2	14	65	52	38	71	0.094017094	0.1467889908	-1.0267931766	-0.8333065153
Olfr1512	6	5	5	11	47	57	28	81	0.1057692308	0.1467889908	-0.9756406541	-0.8333065153
Prl7a2	9	4	5	11	66	54	54	55	0.1083333333	0.1467889908	-0.9652378937	-0.8333065153
Tshz1	471	613	252	264	2647	2161	1869	1645	0.2254575707	0.1468412066	-0.6469351768	-0.8331520555
Adck1	211	234	261	136	1353	1213	1361	1342	0.173421668	0.1468738439	-0.7608966411	-0.8330555389
Gm16179	21	11	8	18	89	95	79	98	0.1739130435	0.1468926554	-0.7596678447	-0.8329999184
Ap3d1	229	251	266	183	1211	1611	1774	1281	0.1700921332	0.1469721768	-0.769315772	-0.8327648736
Rap1gds1	321	424	421	232	2159	1968	2216	2227	0.1805185365	0.1469727661	-0.7434781961	-0.832763132
Fbxo36	136	194	132	92	835	957	811	713	0.1841517857	0.1469816273	-0.7348240654	-0.8327369487
Rffl	381	385	566	255	2781	2651	3168	2417	0.1410162003	0.1470008953	-0.8507309916	-0.8326800203
Hbs1l	249	335	288	149	1677	2182	1589	1383	0.1513345426	0.147039031	-0.8200619315	-0.8325673681
Gm17768	11	1	7	8	93	64	39	63	0.076433121	0.1470588235	-1.1167184064	-0.8325089127
Trim31b	11	11	7	18	114	73	77	93	0.1176470588	0.1470588235	-0.9294189257	-0.8325089127
Olfr1168	7	5	4	1	39	22	12	22	0.1967213115	0.1470588235	-0.706148589	-0.8325089127
Obfc1	92	111	133	81	714	655	726	729	0.1482834186	0.1470790378	-0.8289074102	-0.83244922
1811164F22Rik	81	216	113	159	452	1184	652	1196	0.1815403423	0.1471861472	-0.74102685	-0.8321330628
Gm11266	233	282	188	146	1382	1763	1121	1148	0.1637519873	0.1472014103	-0.7858134207	-0.8320880291
Ryk	271	327	257	144	1486	1874	1586	1138	0.1779761905	0.1472099853	-0.7496380934	-0.8320627306
Olfr1378	7	2	7	7	51	33	37	58	0.1071428571	0.1473684211	-0.9700367766	-0.8315955696
Olfr715	9	1	5	9	37	26	33	62	0.1587301587	0.1473684211	-0.7993405495	-0.8315955696
Cgref1	37	39	87	32	228	441	548	259	0.1136023916	0.1474597274	-0.9446125255	-0.8313265733
Keg1	231	394	87	141	2121	2154	434	1112	0.1461988304	0.1474773609	-0.8350561017	-0.8312746426
Phka2	135	123	121	78	784	931	668	681	0.1504373178	0.147516679	-0.8226444184	-0.8311588733
Tmem216	71	122	134	69	811	864	834	542	0.1152238806	0.1475290698	-0.9384575024	-0.831122396
Gm5916	5	3	1	8	41	22	25	36	0.126984127	0.1475409836	-0.8962505625	-0.8310873256
Olfr348	5	5	5	4	29	34	29	32	0.1587301587	0.1475409836	-0.7993405495	-0.8310873256
Gm15892	15	37	19	8	119	146	111	72	0.1962264151	0.1475409836	-0.7072425303	-0.8310873256
Clybl	252	383	412	235	2147	1867	1931	2454	0.1581963129	0.1475484607	-0.8008036429	-0.831065317
Mycl	54	173	173	37	458	1141	1164	259	0.1419637273	0.1475755446	-0.8478226066	-0.8309856054
She	84	87	91	43	425	511	495	413	0.1826923077	0.1475770925	-0.7382797383	-0.8309810502
